908;Lane Irwin;84;726989
909;Xenos Hudson;55;129809
910;Fitzgerald Knapp;32;800882
911;Blaze Joyner;40;621881
912;Amery Kidd;48;350493
913;Cameron Burt;61;918039
914;Caldwell Guerra;39;401376
915;George Spencer;41;15931
916;Emerson Wall;81;315599
917;Garth Bonner;60;749017
918;Kevin James;68;706374
919;Wang Owens;52;11562
920;Chaney Mccullough;54;373330
921;Neil Rodriguez;50;874248
922;Cadman Hickman;49;554004
923;Devin Holman;69;619997
924;Fuller Figueroa;95;760640
925;Fritz Gordon;65;958921
926;Rooney Bauer;76;782085
927;Oscar Wolfe;85;940646
928;Keefe Butler;51;290264
929;Travis Mcdowell;41;74824
930;Acton Hinton;73;301994
931;Simon Cherry;94;237223
932;Hilel Sharpe;100;826321
933;Chancellor Kelly;85;25429
934;Joshua Horne;86;295552
935;Hammett Mayo;46;10019
936;Nathan Lindsay;50;619811
937;Brenden Hooper;78;145929
938;Solomon Floyd;60;725922
939;Howard Glass;97;923847
940;Carter Walters;83;376093
941;Harlan Leonard;57;975605
942;Xavier Cleveland;48;410028
943;Paul Kelly;58;467061
944;Alan Oneil;35;163049
945;Brenden Reilly;50;990057
946;Anthony Phelps;80;527199
947;Arsenio Nguyen;61;254319
948;Lamar Conley;73;48662
949;Noble Acevedo;31;702567
950;Castor Farmer;37;941171
951;Plato Knapp;58;800309
952;Channing Johnston;97;328100
953;Craig Dominguez;52;301582
954;Wylie Avery;88;46055
955;Mohammad Eaton;50;303392
956;Hilel Thornton;53;187663
957;Tiger Gonzales;92;93695
958;Lev Wolf;31;404525
959;Ivan Hodges;43;688444
960;Tobias Carroll;30;154811
961;Geoffrey Fuentes;61;369766
962;Ethan Dunlap;58;42094
963;Jermaine Oliver;53;976043
964;Kenneth Newton;41;489706
965;Addison Banks;70;645609
966;Adrian Mcgee;32;512233
967;Aidan Diaz;43;929565
968;Garrison Cooke;35;783686
969;Jeremy Lancaster;40;860756
970;Prescott Love;93;300944
971;Colorado Daniel;49;812453
972;Tanner Hinton;50;899740
973;Hiram Spence;68;481392
974;Hiram Mccarty;99;485192
975;Rigel Clay;59;213606
976;Gabriel Joyce;100;893443
977;Zeus Caldwell;83;775842
978;Matthew Morin;34;905487
979;Solomon Gilbert;80;751261
980;Peter Allen;75;229093
981;Stone Collier;79;339488
982;Plato Oconnor;87;592278
983;Silas Daniels;86;239934
984;Nathan Robertson;38;708467
985;Trevor Stewart;64;593937
986;Jermaine Lowery;65;390005
987;Tanek Crane;39;649329
988;Cody Robertson;91;103120
989;Wylie Marshall;60;740444
990;Curran Dickson;53;111431
991;Honorato Burks;53;175292
992;Tiger Hunt;91;815702
993;Emmanuel Good;58;856936
994;Thomas Thompson;46;784027
995;Bevis Gutierrez;60;333884
996;Cade Flores;59;129088
997;Simon Sims;90;113705
998;Barry Coffey;44;553627
999;Drew Long;80;212642
1000;Aaron Mccullough;31;343556
1001;Vernon Hill;43;839908
1002;Elijah Holden;74;433467
1003;Ray Bass;83;956115
1004;Ethan Clay;35;209755
1005;Aladdin Wall;51;120870
1006;Brady Lamb;76;427848
1007;Anthony Hall;74;66339
1008;Wing Morrison;57;906843
1009;Arsenio Mccoy;82;393860
1010;Ahmed Griffin;87;823464
1011;Gregory Mathis;85;757045
1012;Oscar Small;97;773002
1013;Rafael Eaton;92;906506
1014;Preston Lott;53;833954
1015;Tyrone Webster;93;887882
1016;Kuame Ferrell;86;670494
1017;Steven Lindsey;33;888401
1018;Tiger Steele;80;320137
1019;Hashim Justice;34;195392
1020;Eric Avery;98;135742
1021;Dexter Sheppard;32;73096
1022;Garrett Green;93;312419
1023;Eaton Rodriguez;43;915122
1024;Arthur Wong;71;938111
1025;Jerome Moon;88;428663
1026;Jameson Levy;82;948010
1027;Aidan Russo;39;366046
1028;Ross Bradford;64;124201
1029;Valentine Langley;42;324695
1030;Tad Blair;74;202082
1031;Simon Santana;37;929224
1032;Raphael Orr;91;328943
1033;Elton Ortega;82;834438
1034;Cole Jordan;85;252040
1035;Devin Valencia;72;122347
1036;Abel Boyer;46;941706
1037;Lane Hendricks;48;494549
1038;Ira Stuart;78;349884
1039;Myles Romero;49;503372
1040;Ira Campbell;88;809443
1041;Ross Martin;75;62506
1042;Amery Hicks;51;338714
1043;Emmanuel Todd;61;349822
1044;Zane Norman;50;606419
1045;Baker Lott;36;569649
1046;Hamish Rivers;94;132374
1047;Keane Cleveland;74;58088
1048;Edward Hopper;90;155366
1049;Abraham Kerr;44;64311
1050;Tucker Key;57;259916
1051;Giacomo Shaffer;72;397561
1052;Jameson Strickland;100;593154
1053;Hall Booth;40;850637
1054;Slade Benson;99;433983
1055;Cullen Mcgee;63;566058
1056;Ali Gay;80;54804
1057;Roth Tucker;37;748752
1058;Graiden Kane;100;806771
1059;Edward Mcgee;43;827928
1060;Hyatt Colon;59;898864
1061;Declan Mathews;83;145810
1062;Linus Perry;70;877199
1063;Eaton Barrett;61;358089
1064;Gabriel Carpenter;58;212480
1065;Anthony Kerr;97;465697
1066;Yoshio Watson;48;310381
1067;Josiah Hurley;39;27975
1068;Macaulay Love;95;928376
1069;Boris Nelson;34;749496
1070;Gareth Mitchell;74;700122
1071;Marvin Benjamin;33;57309
1072;Christopher Horton;47;268612
1073;Vincent Cortez;81;927265
1074;Cade Woodard;46;699226
1075;Hedley Gray;80;108690
1076;Timon Mitchell;31;28618
1077;Dolan Bradford;84;679233
1078;Noah Harmon;56;401073
1079;Hedley Higgins;61;659391
1080;Stephen Owens;95;811782
1081;Thomas Moore;82;60114
1082;Lester Whitney;83;82666
1083;Elmo Hurley;42;237990
1084;Baxter Cooley;47;390963
1085;Dolan Alvarez;34;24903
1086;Grady Holland;59;854289
1087;Shad Sloan;66;725783
1088;Julian Hobbs;67;451726
1089;Armando English;65;693083
1090;Connor Dodson;84;565949
1091;Nathan Waller;86;798307
1092;Brock Barr;42;435201
1093;Aquila Dillon;61;464799
1094;Mason Smith;52;536130
1095;Nathaniel Savage;48;262972
1096;Cyrus Rogers;79;318443
1097;Aquila Cook;30;299392
1098;Hayden Rich;90;155443
1099;Nash Morrison;96;839908
1100;Micah Burton;49;745096
1101;Francis Payne;44;51500
1102;Keane Lambert;70;281733
1103;Emmanuel Scott;67;586199
1104;Lee Dejesus;93;675111
1105;Harding Terrell;98;873661
1106;Malik Sargent;31;367822
1107;Hop White;44;158950
1108;Barrett Jackson;93;458358
1109;Carter Bradshaw;65;749344
1110;Lane Berry;31;944674
1111;Theodore Lyons;67;516056
1112;Quentin Hickman;42;221127
1113;Eaton Carr;36;975124
1114;Wing Brock;53;434635
1115;Arsenio Lindsey;71;162619
1116;Abbot Jefferson;73;191563
1117;Keane Briggs;96;184497
1118;Camden Weaver;38;75360
1119;Jamal Morrow;70;292954
1120;Arsenio Reyes;65;387240
1121;Tobias Mcconnell;55;873764
1122;Michael Osborn;51;759509
1123;Colorado Strickland;94;239498
1124;Ferdinand Lang;59;921189
1125;Leo Glover;36;792269
1126;Donovan Curtis;90;801724
1127;Solomon Holland;36;930459
1128;Chaney Mcconnell;52;109881
1129;Camden Nichols;99;860393
1130;Fitzgerald Evans;73;591357
1131;Caesar Leblanc;88;513643
1132;Amal Deleon;60;669076
1133;Kennan Le;62;877841
1134;Orlando Freeman;78;610274
1135;Orson Reynolds;68;939649
1136;Ezekiel Simon;32;520633
1137;Jasper Alvarado;56;873866
1138;Dexter Workman;62;449245
1139;Jeremy Farmer;97;568088
1140;Jasper Hancock;46;101879
1141;Tobias Olson;98;653609
1142;Zephania Morrison;48;745500
1143;Grant Rosa;78;756531
1144;Louis Petersen;49;161541
1145;Oleg Morris;31;33068
1146;Lionel Juarez;63;162070
1147;Phelan Hickman;80;284699
1148;Raphael Washington;56;711155
1149;Lewis Gill;55;633311
1150;Yuli Melendez;56;399113
1151;Graiden Beard;40;56310
1152;Preston Hess;44;516489
1153;Aristotle Davidson;67;700113
1154;Neil Acevedo;90;480591
1155;Hakeem Massey;83;229991
1156;Jasper Burt;96;155496
1157;Honorato Fischer;85;453754
1158;Timon Carroll;89;317818
1159;Christian Woodward;55;980216
1160;Graham Maldonado;64;472316
1161;Quentin Ayala;41;499122
1162;Alden Alvarez;98;455205
1163;Kenneth Peterson;77;106622
1164;Sawyer Mckinney;47;315042
1165;Thaddeus Atkins;83;796806
1166;Camden Mcintosh;37;380125
1167;Kenyon Hutchinson;55;991492
1168;Aidan Simmons;62;805967
1169;Stewart Meyer;51;901440
1170;Logan Emerson;54;227806
1171;Zachery Atkinson;52;836679
1172;Lester Marquez;40;520431
1173;Kenneth Thornton;52;756021
1174;Jacob Hess;39;92352
1175;Tad Jordan;35;901342
1176;Elton Levine;80;206837
1177;Caesar Acosta;37;794738
1178;Davis Howe;30;267004
1179;Hunter Garza;36;104940
1180;Thaddeus Diaz;73;480995
1181;Brody Vaughan;46;638098
1182;Erasmus Graham;80;225078
1183;Ryder Rosa;38;173178
1184;Elmo Sawyer;55;485833
1185;Ronan Hurst;49;103325
1186;Travis Figueroa;55;389973
1187;Lee Howard;64;513606
1188;Micah Boyle;99;825335
1189;Adam Cruz;62;357360
1190;Keaton Clarke;70;414425
1191;Wyatt Olson;70;300121
1192;Jared Waller;84;338713
1193;Gil Barton;60;319127
1194;Emery Robertson;79;949726
1195;Colt Clarke;62;915798
1196;David Hopper;82;287192
1197;Malachi Contreras;74;234327
1198;Fulton Cook;75;346624
1199;Tanner Craig;74;398436
1200;Burke Henderson;81;549892
1201;Herrod Carson;90;788865
1202;Uriel Macias;82;167938
1203;Norman Conley;35;996434
1204;Logan Sanders;49;299404
1205;Abraham Trujillo;66;387882
1206;Bert Casey;81;991016
1207;Flynn Gordon;57;512820
1208;Peter Browning;33;223177
1209;Dane Tyler;30;197346
1210;Hop Pratt;54;201984
1211;Uriel Hines;43;572409
1212;Connor Irwin;91;253324
1213;Gabriel Hammond;74;485388
1214;Jonah Gonzales;63;896873
1215;Nathan Smith;58;470918
1216;Wesley Hughes;78;228246
1217;Fritz Odonnell;59;833985
1218;Hakeem Reid;31;359322
1219;Castor Curry;95;423789
1220;Merrill Robinson;77;66650
1221;Cairo Fitzpatrick;68;697119
1222;Lucas Alexander;71;351000
1223;Solomon Wynn;87;826756
1224;Henry Keller;33;820222
1225;Carl Huffman;76;598917
1226;Clayton Norton;97;401369
1227;Thane Stanton;87;580992
1228;Lyle Johns;75;812602
1229;Phillip Christensen;65;414626
1230;Carter Bradshaw;83;52423
1231;Barry Marsh;91;543483
1232;Anthony Valdez;55;235704
1233;Fritz Albert;88;586245
1234;Merritt Riggs;99;582650
1235;Louis Roman;41;296342
1236;David Rollins;37;45634
1237;Wesley Mclaughlin;61;149092
1238;Myles Conway;43;789774
1239;Perry Baxter;53;816984
1240;Wing Oliver;33;339651
1241;Mohammad Spencer;94;382963
1242;Logan Tanner;97;282999
1243;Merrill Bryant;70;951326
1244;Thor Newton;100;861508
1245;Davis Holden;30;969329
1246;Levi Cochran;83;396535
1247;Connor Booker;44;207688
1248;Philip Dotson;67;464197
1249;Boris Houston;89;753686
1250;Erich Roman;31;33030
1251;Tiger Mcdowell;99;802570
1252;Dane Wheeler;76;531262
1253;Gavin Neal;65;31643
1254;Sawyer Drake;59;89605
1255;Emmanuel Mendoza;49;111375
1256;Steel Sanders;69;981421
1257;Dante Harvey;82;604619
1258;Chaim Reilly;74;97534
1259;Felix Mcintosh;93;612130
1260;Kaseem Lynch;39;951859
1261;Clarke Mitchell;99;65652
1262;Talon Hardin;39;225728
1263;Abbot Hess;52;871282
1264;Colt Strong;90;495058
1265;Demetrius Mcclure;36;470913
1266;Ethan Peck;69;697421
1267;Eagan Hopper;51;872653
1268;Zane Holt;88;211591
1269;Arthur Rose;48;950599
1270;Castor Harvey;41;193070
1271;Reuben Kaufman;33;52242
1272;Fuller Trevino;67;651513
1273;Ivan Meyers;38;834467
1274;Erasmus Nicholson;67;653635
1275;Blake Sellers;67;112157
1276;David Glenn;51;341301
1277;Bruce Martinez;50;328504
1278;William Huber;65;778551
1279;Victor Marks;88;317760
1280;Hoyt Good;98;957846
1281;Xavier Black;86;319374
1282;Oren Fuentes;98;851997
1283;Burke Joyner;97;420014
1284;Ross Durham;83;968909
1285;Ross Ballard;50;792392
1286;Isaiah Ross;70;433096
1287;Fitzgerald Hardin;82;827893
1288;Oliver Pacheco;85;714898
1289;Plato May;31;514398
1290;Thaddeus Woods;55;47884
1291;Hunter French;62;306677
1292;Keegan Cooper;49;407346
1293;Connor Malone;43;723870
1294;Ferris Reid;40;716896
1295;Buckminster Sutton;68;882242
1296;Kenneth Galloway;72;359779
1297;Thomas Mendoza;91;790824
1298;Lamar Daugherty;88;85275
1299;Jonas Farrell;56;119570
1300;Igor Morin;66;718249
1301;Chester Parks;60;562519
1302;Honorato Mcconnell;49;609749
1303;Hunter Sanders;64;64859
1304;Brock Blevins;59;43303
1305;Murphy Espinoza;88;309238
1306;Jack Moses;56;40507
1307;Uriah Raymond;40;415263
1308;Giacomo Mullen;38;604540
1309;Finn Marks;41;820984
1310;Burke Holcomb;60;621623
1311;Cullen Tyson;77;385404
1312;Zahir Bond;59;692395
1313;Ferdinand Delgado;100;849323
1314;Tanek Guerrero;92;815115
1315;Brendan Ashley;45;526618
1316;Marvin Golden;38;40552
1317;Todd Ferguson;90;64233
1318;Nero Everett;77;955367
1319;Chadwick Glover;53;186843
1320;Hammett Ramirez;91;783394
1321;Yoshio Solomon;74;867986
1322;Colt Knapp;78;359631
1323;Jin Torres;92;209356
1324;Dale Young;46;166884
1325;Dennis Bonner;45;990314
1326;Finn Summers;97;548705
1327;Colton Farrell;81;662770
1328;Alan Mcdonald;61;18243
1329;Henry Best;92;682677
1330;Kelly Mack;32;113880
1331;Hiram Trujillo;51;710173
1332;Timothy Livingston;91;191588
1333;Leonard Blankenship;42;978303
1334;Wing Burke;67;204460
1335;Giacomo Donaldson;90;429962
1336;Ryan Floyd;60;293001
1337;Francis Frank;98;943699
1338;Slade Young;33;326571
1339;Timothy Gordon;31;812510
1340;Thane Tanner;100;518550
1341;Xander Chase;64;937126
1342;Dexter Alvarado;39;687614
1343;Daniel Woodward;37;103757
1344;Devin Long;57;654482
1345;Scott Glover;72;713981
1346;Ethan Morgan;32;256970
1347;Zephania Becker;34;890535
1348;Wallace Beard;58;923075
1349;Colby Taylor;90;513158
1350;Todd Wright;43;176211
1351;Yasir Foreman;48;272810
1352;Samson Morin;95;694346
1353;Zachery Knox;58;339591
1354;Cade Holland;71;157807
1355;Ivor Morgan;32;447273
1356;Murphy Hopkins;55;919195
1357;Erasmus Daugherty;60;253159
1358;Clayton Mercer;59;202933
1359;Tyrone Norton;62;765601
1360;Edward Haley;62;315234
1361;Tarik Snow;75;49739
1362;Dieter Davenport;43;783328
1363;Steel Day;45;567046
1364;Martin Mccoy;64;16678
1365;Reed Trujillo;47;33826
1366;Jin Nguyen;45;453188
1367;Ethan Ochoa;44;664617
1368;Aquila Nguyen;98;944047
1369;Jerome Mcpherson;99;814161
1370;Russell Church;72;703492
1371;Gil Santiago;48;80535
1372;Grady Pugh;35;220530
1373;Macaulay Garza;46;187088
1374;Zephania Huffman;74;344810
1375;Brian Shelton;100;199160
1376;Jamal Wilcox;39;34809
1377;Kennan Burke;89;420018
1378;Dillon Holcomb;38;695546
1379;Cyrus Hall;84;653583
1380;Brandon Sherman;91;776199
1381;Cameron Brewer;97;176608
1382;Kane Mccall;65;693209
1383;Griffith Klein;92;920429
1384;Hyatt Anderson;97;64077
1385;Brian Robles;63;430895
1386;Clayton Mcclure;38;465215
1387;Wesley Strong;37;92480
1388;Noah Wilkins;90;896165
1389;Ashton Sampson;34;630967
1390;Garth Mathews;52;808158
1391;Austin Cook;81;555159
1392;Clayton Nixon;72;354692
1393;Herman Blackwell;84;668701
1394;Malachi Sykes;38;622593
1395;Porter Delgado;79;500369
1396;Ciaran Mann;57;287003
1397;Fritz Hudson;94;761249
1398;Akeem David;70;108534
1399;Hall Fitzgerald;76;640814
1400;Wesley Duke;99;419850
1401;Elvis Reid;35;987203
1402;Lyle Cote;73;427672
1403;Hashim Frank;95;650801
1404;Stephen Frank;95;244339
1405;Peter Sharp;100;787379
1406;Arden Manning;92;486612
1407;Sebastian Lewis;38;814805
1408;Rahim Britt;46;128799
1409;Slade Franco;37;517145
1410;Jarrod Payne;96;950851
1411;Aidan Slater;72;889286
1412;Cain Lawson;38;921312
1413;Fitzgerald Burnett;80;423150
1414;Melvin Mcdonald;93;537195
1415;Brenden Anthony;54;916745
1416;Brandon Maxwell;32;984143
1417;Sylvester Cardenas;65;395533
1418;Shad Holcomb;54;878009
1419;Denton Walls;84;446393
1420;Honorato Sweet;55;822720
1421;Acton Bernard;46;694339
1422;Malachi Campbell;45;785206
1423;Cadman Mathews;79;282938
1424;Bruno Potter;48;30049
1425;Sylvester Reed;59;736384
1426;Chadwick Randall;73;473435
1427;Micah Hale;94;157491
1428;Darius Erickson;98;282735
1429;Erasmus Craig;98;994926
1430;Evan Colon;85;504532
1431;Perry Jimenez;85;902329
1432;Clarke Banks;95;98615
1433;Rahim Gates;88;977394
1434;Axel Holland;61;769927
1435;Reed Gordon;95;83681
1436;Lester Sutton;54;962119
1437;Beau Frye;97;445422
1438;Jared Potter;96;274239
1439;Clarke Peck;41;428831
1440;Otto Boyd;66;544895
1441;Hakeem Gibbs;66;506833
1442;Plato White;49;582915
1443;Edan Cole;76;941965
1444;Ashton Adams;94;175515
1445;Edward Solomon;73;828605
1446;Kieran Lowery;36;807560
1447;Dante Eaton;46;20292
1448;Felix Prince;69;775266
1449;Austin Berry;49;848123
1450;Alec Love;60;354367
1451;Octavius Blankenship;50;804844
1452;Axel Compton;98;407154
1453;Andrew Mays;46;649847
1454;Brendan Gallagher;62;390506
1455;Kenneth Oconnor;58;936376
1456;Hall Warren;80;503920
1457;Adam Wolfe;54;54054
1458;Jin Riggs;57;265637
1459;Sean Odom;34;931364
1460;Stone Baldwin;53;926713
1461;Lance Mann;70;734327
1462;Talon Avery;38;470899
1463;Nathan Knox;58;135398
1464;Hilel Bryant;74;475077
1465;Beau Wilkerson;66;625259
1466;Orlando Trevino;92;595158
1467;Kermit Walters;67;467476
1468;Xander Small;57;584354
1469;Gregory Wheeler;52;302200
1470;Yuli Hodges;84;692478
1471;Vernon Chan;87;400761
1472;Deacon Hopkins;91;371947
1473;Gregory Hamilton;100;162999
1474;Devin Stafford;82;874829
1475;Reece Emerson;53;781696
1476;Branden Petty;55;539036
1477;Merritt Noble;88;671956
1478;Benedict Mcdonald;55;47389
1479;Paki Clark;60;33996
1480;Lee Floyd;57;38062
1481;Mason Haley;42;961480
1482;Cullen Villarreal;89;60730
1483;Channing Cherry;88;323615
1484;Thane Colon;90;582349
1485;Slade Oconnor;47;961451
1486;Deacon Mclaughlin;100;32927
1487;Price Holden;33;400554
1488;Norman Holt;60;409934
1489;Reuben Mclean;55;67269
1490;Jonah Cooke;37;732793
1491;Fuller Walter;33;271441
1492;Brent Thompson;89;992107
1493;Kennan Bowman;97;851166
1494;Moses Weaver;91;477881
1495;Gareth Vasquez;91;120363
1496;Finn Fisher;66;179904
1497;Theodore Strickland;46;435626
1498;Axel Giles;41;455768
1499;Dennis Cox;80;414498
1500;Bernard Maddox;58;686831
1501;Lucius Goodwin;67;345925
1502;Driscoll Henderson;87;691944
1503;Elton Ochoa;86;686995
1504;Wylie Fry;90;866025
1505;Channing Boone;50;283751
1506;Hamilton Huff;81;704844
1507;Malik Hopkins;37;768782
1508;Zephania Koch;61;646819
1509;Solomon Wolfe;99;178664
1510;Garth Rosario;91;718808
1511;Hyatt Nash;58;448088
1512;Xavier Duke;51;179838
1513;Erich Mckenzie;61;766022
1514;Aquila Clark;63;720729
1515;Lee Maynard;64;617563
1516;Barrett Wall;48;952262
1517;Tucker Dickson;38;314429
1518;Alfonso Witt;31;512471
1519;Lucas Hines;97;619968
1520;Maxwell Dunlap;85;28517
1521;Simon Delgado;85;916267
1522;Gray Dorsey;74;36339
1523;Ronan Burgess;75;911769
1524;Andrew Thomas;91;970357
1525;Brock Wong;49;179087
1526;Wing Foreman;78;610935
1527;Noble Mills;45;408804
1528;Tanner Allen;59;747224
1529;Cyrus Cortez;76;660609
1530;Herman Fletcher;78;282882
1531;Gray Gamble;43;468616
1532;Colby Battle;60;364546
1533;Alfonso Patton;67;10123
1534;Acton Craft;73;738842
1535;Ryan Serrano;39;724101
1536;Samson Manning;63;96778
1537;Phelan Butler;82;224097
1538;Hakeem Hoffman;64;832291
1539;Paki Obrien;50;974323
1540;Nolan Pierce;53;763949
1541;Hasad Soto;84;455415
1542;Arthur Guerra;43;905006
1543;Chase Garcia;74;49767
1544;Tanner Boyle;39;653701
1545;Coby Stephens;91;640547
1546;Drake Graves;63;63455
1547;Ali Reynolds;31;766722
1548;Ishmael Green;67;927258
1549;Colby Finley;56;296843
1550;Malachi Marquez;43;856971
